filename,text
NL-HaNA_1.04.02_8284_0042.xml,"Van Palembang den 28:' feb: 1751.
Jacobus van harten van delft p:l
bootsman voor hooploper
A:o 1737. per westerbeek
Jacob minke van hamburg onder
timmerman a:o 1748.
met hooren.
Jan brabant van Leijden metse„
haar voor soldaat a:a
1747. met langewijk
Dirk Franke van Ekeware metse„
haar a:o 1749. met
geldermalsen
Dirk Lourensz: van amsterdam
Jong mattroos A:o 1748.
met vosman.
Jan van den boogaard van's hertogensbos
mattroos a:o 1745
Abraham de Graeff van amsterdam
mattroos A:o 1738. met
kersenhoff.
michiel
8."
NL-HaNA_1.04.02_8284_0043.xml,"33.
Van Palembang den 28:' feb: 1751:
michiel Jansz: van oesem mattroos
A:o 1740. mattes Enkhuij„
sem.
Jan Lijbrandsz: van sneek Jong
mattroos a:o 1747.
met tilburg
Jan Gouzalvo van port â port mat„
troos a:o 1748. met sloote
Cadjong van macassar inlands
mattroos
biermaat van de west Cust in
„lands mattroos
dese onderstaande persoonen de
welke hunne verbonden
tijd alhier hebben uijt
gediend versoeken vE: hoog Edele groot
agtb: ootmoedig om in gagie tewerden
verhoogt.
harmanus Worrel van middel„
burg a:o 1746. met de
Lara"
NL-HaNA_1.04.02_8284_0044.xml,"Van Palembang den 28:' feb: 1741.
Lara Jacoba derde
meester ƒ14. voor sol
„daat met ƒ12. p:r maand
Noe frielsz: van oudenaerden quartier„
partie
meester met ƒ 14. voor
Jong mattroos met ƒ 8.
ter maand.
Claas Jacobsz: van swartsluijs
quartiermeester van
ƒ 14. met nieuwerkerk
a:o 1746. in Jndia aan„
„geland.
Pieter pietersz: bitter van rotter„
dam, quartiermeester
E
met ƒ12. a: 1742. voor
hoop loper met ƒ 7.
per maand
Jacob minke onder timmerman van
hamburg met ƒ30.
1739. met horsen met
26. guldens ter maand
Jan"
NL-HaNA_1.04.02_8284_0045.xml,"35.
Van Palembang den 28:' feb: 1751.
Jan Christoffe Coelenkamp van
bij leveld soldaat met
ƒ 9. A:o 1745. met dienen
Adolph Arendsz: van delft mattroos
â ƒ 11. p. r maand voor
hooploper met ƒ7. ter
maand met westerbeek
Johannes nieberigh van amsterdam
Jonge met ƒ5. p:r maand
a:o 1744. met duijm hoff
Marcus de Vlieger van leijden Jong
mattroos met ƒ 8 p:r
maand p:r Craspendijk
Ao 1744.
Stoffel barendsz: van zig in't land
list mattroos met ƒ11
10. p:r maand per slot
van Capelle A:o 1745
Poulus de Vries van amsterdam Ionge
met ƒ5 a:o 1743. met
leijdendorp
michiel
C"
NL-HaNA_1.04.02_8284_0046.xml,"Van Palembang den 28:' feb: 1751.
Michiel Geelhaar van amsterdam
J:o mattroos met ƒ 8.
A:o 1745 met zuijderburg
Jurgen hegt van hagelberg mattroos
met ƒ11. p:r maand a:o
1747 p:r spaenderwout
Gerrit adolph van timmering bos
schieter ƒ 10 a:o 1747.
met langewijk
Liberand van Leijden
Jan Samuel
hooploper ƒ 7. A:o 1745.
p:r 't huijs teperzeijn
Jeremie Gratico van amsterdam hoop„
koper ƒ 7. A:o 1741. met
gunstersteijn
hans Christiaan niego van Coppen„
hage mattroos A:o 1746.
met knappenhoff
ook bidden dese ondervolgende
persoonen om mits expiratie van
hunne
s."
NL-HaNA_1.04.02_8284_0047.xml,"37.
Van Palembang den 28:' feeb: 1751.
hunne verbonden tijd door de goedheijt
van VE: hoog Edele groot agtb: van
hier te mogen werden verlost
Geraard pam van Enkhuijsen Coop„
man en opperhoofd
Iacob verschragen van gale adsistent
Hendrik hartogh van Couchim ad„
sistent
David ledderding van dant zig Cor„
„poraal
Willem fredriksz: van de zijx onder„
timmerman
Iohannes Jacobus beeks van brielo
Corporaal
fredrik beumeker
Christiaan
van bij leveld' soldaat
Iacob maartensz: van duuren soldaat
Jan Willem olthoff van paterborm
soldaat
Jan Christoffel gade van aldendorp
soldaat.
Coert"
NL-HaNA_1.04.02_8284_0048.xml,"Van Palembang den 28:' Feb: 1751.
Coert buijto van dentischori sold:t
Cornelis van den agtersloot van
utregt soldaat
Jan pieter douasie van mon
„pelier soldaat
matthijs kippenberg van schutzoo
soldaat
Dirk knippenberg van Soest sold:t
Christiaan hendrik baersdorff
van okermark tam„
„boer
Jan van der hart van delft
mattroos
Abraham d' Graeff van amster„
dam mattroos
david swart van hamburg mat„
troos
hendrik van beek van rotterdam
mattroos.
fredrik Ritscher van breemen
mattroos
Jan"
NL-HaNA_1.04.02_8284_0049.xml,"39.
Van Palembang den 28:' feb: 1751.
Jan francois sturetie van amster„
dam mattroos
Ferdinandus picair van S:t nicolaas
mattroos
Jan Godfried Paauw van bramdix
mattroos
arij sioers van schoonhoven
mattroos
zijnde hier nog bijgevoegt twee
requesten, so van den Constabel
Gerrit krijne als van den p:l boots„
„man Jacobus van harten, bij de„
welke zij de moediglijk versoeken
om uijt sComp:s dienst te mogen
werden ontslagen. —.
onderwijle vertrecken thans onder
het geleijde deses van hier Costij
waards 's konings 6: eerste vaer„
tuijgen, met een quantiteijt van
3440. picols bancaas thin en
1300. pic:s"
NL-HaNA_1.04.02_8284_0050.xml,"Van Palembang den 28:' feb: 1751
1300. picols peper, als namentlijk
p:r Chialoup gev:t bij kinge bij satjo diprana 675 prc: thimn en 1000. pic:s peper
„ _. o „ „ Juragan Commering 170. „ _„o „ 300. „ „
„ _. o „ „ _. o Jammal Joedin 375 „ _. o
„ roehoe „ „ _:o boedim 950. „ _. o
_. o „ „ toelajo. . . . . . 600. „ _. o
„ _ o „ „ kheemaes Loedin 670. „ _. o
staende dese kieltjes in't kort
van meer andere gevolgd tewerden
na welke schuldpligtige bedee
„ling dese besluijte, om der ootmoedige
beede, om tegen het uijt eijnde van
de maand maij met een obequaame
bodem ter afhaling van peper en
thin, mitsg:s met de nodige Contanten
tot betaling derselve te mogen wer„
den voorsien —.
terwijl de Eere hebbe met diep
schuldig respect teverblijve /:onder„
stond:/ hoog Edele Gest: groot agtb:
Erntfeste"
NL-HaNA_1.04.02_8284_0051.xml,"41.
Van Palembang den 28:' feb: 1751.
Erntfeste, manhafte, wel wijse,
voorsienige, en seer genereuse heere
en heeren /:lager:/ uE: hoog Ed:
Groot Agtb: gantsch Gehoorsame
en onderdanige dienaren /:was
geteekend:/ G: Pan. A. A: van
laar /in margine:/ palembang
in't nederl:s Comptoir den laesten
feb: A:o 1751. —.
1.
Zaturdag den 16:'
Januarij 1751:
Vergadering gehouden
Praesent
D' E Gerrard Pan Coopman en
opperhooft
„ „ Allard Anthonij van haar
ondercoopman en tweede
Albertus"
NL-HaNA_1.04.02_8284_0052.xml,"Van Palembang onderdato 28:' feb: 1747.
Albertus Pontkaes opper-Chirurgijn
Pieter Chevijn boekhouder
Willem Welborm
_o
e
Jacob verschragen adsistent
Jochem meijer zergeant
Christoffel Winkelaar, bootsman
de gesamentlijke leeden bij den
anderen vergadert, en door deselve
overdagt zijnde, hoe alang usurpateur
En so genaemde koning van siantong
jongst door den Iohoorsen vorst uijt
zijn onwettig - besit verdreven:/ met 22.
vaertuijgen en Circa 300. koppen sterk
deser dagen op 't eijland banca
was komen westelen, alwaar 't
sedert een groot gedeelte van d le
jnwoonders mede op zijn zijde heeft
weten tekrijgen, invoegen deselve
/:aangesien"
NL-HaNA_1.04.02_8284_0053.xml,"43.
Van Palembang onderdato 28:' feb: 1751.
/aangesien den zulthan deses rijks
alle devoir aanwend zulx te beletten
sig door dat middel thans aldaar
seer magtig bevind, en hem dage„
lijx eenelijk geneert met de passer„
gr
„rende vaartuijgen /:schoon deselve
met Comp:s passen behoorlijk voor„
sien zijn :/ te roven, de hoofden
derselven op een onmensche„
„lijke wijse te doen vermoorden
En dus het gantsche vaar„
water te ontveijligen, sig
teffens aldaarbesig houdende
met een groter soort van vaar„
tuijgen /:om tot de zeeroverije
te gebruijken:/ in gereedheijt te
brengen, zonder te vreese dat
dese landaart /: wiense blode
En"
NL-HaNA_1.04.02_8284_0054.xml,"Van Palembang onderdato 28. feb: 1701.
En locheeus naturel hem van
vroegen tijden albekent is geweest:/
sulx soude kunne verhinderen, welk
Een en ander bij dese vergade„
„ring overwogen zijnde 't regt wierd
aangemerkt, als een saek van seer
groot gewigt, waar door den thin
handel van de Comp: sig in't uijt„
terste gevaar bevond, en vermits den
selve thans op het instandig versoek
En de grote belofte van den
zulthan, die hem alvoorens niet
Eede had versekert, dat hem binnen
dese rivier geen quaad soude geschie„
„den, met drie van zijne waar„
tuijgen voor zijn hoogheijts daem
was verscheenen, so wierd na
rijpe deliberatie met unanime
stemmen
E"
NL-HaNA_1.04.02_8284_0055.xml,"45.
Van Palembang onder dato 28:' feb: 1751.
stemten geresolveert, denselve bij zijn
vertrek, benevens zijn drie voorsz:
vaartuijgen aan de mond deser revier
door de barcq de leeuw ende golconda
telaten waarnemen om den overtogt
nabonca te beletten, mitsg:s hem
aldaar te dwingen zijn geheele magt
van het eijland banca te doen
vertrekken en nevens deselve
de straet banca, ean dit geheele
vaarweter opsonds te moeten ver„
„laten, na alvoorens al het bus„
„kruijt, geschut, handgeweer en
wat verder tot defensie dienen kon
uijt gemelde drie vaartuijgen te
hebben geligt, en de geroofde vaar„
tuijgen menschen en goederen
van denselven te hebben opgeEijscht,
En."
NL-HaNA_1.04.02_8284_0056.xml,"Van Palembang onder dato 28:' feb: 1751.
En bij onwilligheijt van dien hem
alang als een der grootste zee rovers
En een verstoorder der publicque rust
te
met geweld daar toe te dwingen, en
wesmogelijk hem in goede verseke„
„ring na dese logie tevoeren, wijders
alle sodanige vaartuijgen, als thans
op banca voor hem in gereedheijt
worden gebragt, te doen vernietigen, en
verder alle bedenkelijke afbreuk
aan denselve te doen, tot welwesen
van dE: Comp: en tot ruste deses rijx
/:onderstond:/ aldus gedaan en
Geresolveert in't nederlands Comptoir
palembang dato voorsz: /: was getee„
kent:/ G: Pan, A: A: v: laar
A: Poatkaes p: Chevijn, W: wel„
born, J:b verschragen, J: meijer
En
6."
NL-HaNA_1.04.02_8284_0057.xml,"47.
En C: winkelaar /:onderstond:/
accordeert /: was geteekent:/ A: A:
van laar —.
Woensdag den 17:'
feb: A:o 1751.
vergadering Gehouden
Present.
D' E Heer Gerrard Pan Coopman
En opperhoofd
„ „ Allard Anthonij van
laar onderkoopman
en tweede
Albertus Poutkaes opper„
Chirurgijn
Pieter Chevijn boekhouder
_„o
Willem Welborn„
_„o
-
D
Van Palembang onder dato 28:' feb: 1751.
Jacob"
NL-HaNA_1.04.02_8284_0058.xml,"Van Palembang onder dato 24:' feb: 1741.
Iacob Verschragen adsistent
Jochem meijer sergeant
Christoffel winkelaar bootsman
De vergadering geconvoceerd
zijnde wierd door gemelde opper„
hoofd overgelegt de resolutie, op den 16:
den Jongst gepasseerde maand bij
voorsz: vergadering genomen, mitsg„s
twee schriftelijke ordres van even
gem:e resident tot narigt van den
stuurman van de barcq de leeuw
abraham meershoek, om uijt krag„
do
te van voorseijde resolutie den
zee rover radja alang, dewelke
doenmaals, terwijl zijn overige magt„
op't eijland banca was verbleven sig
met 3. vaartuijgen hier ter plaatse
bevond
8."
NL-HaNA_1.04.02_8284_0059.xml,"49
Van Palembang onder dato 28:' feb: 1751.
bevond :/ aan het Eijnde van dese
revier waar tenemen, en den over„
„togt na banca /:ingevolge haar
hoog Edelheedens veel g'eerde or„
„
dres van den 18:' aug:s 1744. en 21:'
rs
8ber: 1746. :/ te beletten, mitsg:s
denselve bij onwilligheijd aldaar
te dwingen zijn overige magt, mede
van banca te doen vertrecken„
En gesamentlijk dese straat te
verlaten, nadat alvoorens de ge„
„roofde vaartuijgen, menschen en
goederen zoude zijn op g'eijscht
En al het buskruijt en ommoni„
„tie van oorlog, het geene door
voor seijde alang hier terplaatse
was ingekogt hem soude wesen
afgenomen, item denselve in Cas
van"
NL-HaNA_1.04.02_8284_0060.xml,"Van Palembang onder dato 28:' feb: 1751.
van resistentie in goede versekering
na dese logie tevoeren, en sijn res„
teerende magt als dan met geweld
van banca te verjagen mitsg:rs te
vernitigen alle sodanige vaartuijgen
als op voorsz: eijland tot zijn zee
roverije gebruijkelijk in gereedheijd
wierden gebragt. —.
wijders werd door gem: opper„
„hoofd, aan de gesamentlijke leeden
vertoond hoe schandelijk voorsz:
meershoek in dese Commissie sig
had gedragen als hebbende niet
alleen Contrarie voorsz vaartuijgen
vol en soet met ammonitie van
oorlog geladen op den 22:' der
Jongst gepasseerde maand, sonder
het minste temoveeren, de mond
van
6."
NL-HaNA_1.04.02_8284_0061.xml,"51.
Van alembang onder dato 28:' feb: 1751.
van dese rivier (:alwaar het den
selven onmogelijk was te dschap„
„peeren :/ onverhindert te laten pes„
seeren, maar derselven ook tef„
fens in zee, geheel onbemoeijt ge„
laten, zijnde wijders veel eer op
op banca voor de negorij munto
g'arriveerd, als dien zeerover, de„
welke hij vervolgens aldaar in rust
En vreede bij sig heeft laten ten
anker komen, en na zijn genoe„
„gen bequaam thij laten afwagten
een dus eijndelijk denselve /:sonder
sig eenigsints daar over te bekreunen
of de minste reflexie teslaan, op
voorsz: ordres aen hem ten dien
opsigte mede gegeven:/ de rivier
van munto, met zijn drie voorn:
kieltjes
8"
NL-HaNA_1.04.02_8284_0062.xml,"Van Palembang onder dato 28:' feb: 1751:
kieltjes laten binnen schieten
„ aldaar
En met zijn overige magt telaten
vereenigen —.
nog Consteerd bij een schrifte„
„lijk rapport van twee gecommit„
teerde leden deses raads, dewelke
doenmaals, op de gerugte van dese
trouwlose behandeling tot redres
dier zaken, derwaarts wierden
gesonden, hoe wanschikke„
„lijk en weerbarstig gem: meershoek
„
sig aldaar omtrent deselve heeft ge„
dragen, dewelke daar door het werk
moede geworden zijnde, weder her„
waards zijn gekeerd, als niet anders
kunnende tewege brengen, dan
Eeniglijk bij vertrek van meerm:
alang van munts voorsz: meershoek
En
6."
NL-HaNA_1.04.02_8284_0063.xml,"53.
Van Palembang onder dato 28:' feb: 1751.
In den loots Andries Piekman
te ordonneeren, met hunne vaar„
„tuijgen, dien zeerover te volgen, en
wel zorge te dragen, dat den selven
geen zeeroverije quam te plegen
op
of „ eenige andere plaatsen op 't
Eijland banca wederom quam
te nestelen en.
dog vermits voorseijde alang mede
zijn vloot /:digt onder de bancase
wal langs :/ om de oost /in steede
van om de noord :/ is gestevent
En het dien volgens voor de kruij„
„sers niet doenlijk is deze zee
schuijmers het landen te beletten
aangesien sComp:s vaartuijgen, door de
menigvuldige klippen en revier
de ancase wal so na niet kunnen
lopen"
NL-HaNA_1.04.02_8284_0064.xml,"Van Palembang onder dato 28:' feb: 1751.
lopen als de ligte vaartuijgen van
voorseijde alang; so volgt daar
uijt, dat thans dit geheel voarwater
om de oost, door eijgensinnige, en
omverantwoordelijke toelating van
voorseijde meershoek, die dien zee
rover, so aan demond van dese
revier als in volle zee, Jaselfs
op de rheede van munto in sijn han„
„den had temeer also desselfs magt
doenmaals verdeelt, en hij eeniglijk
maar drie vaartuijgen sterk was:/
sig sodanig onveijlig bevond, dat
buijten alle andere passeerende
traffiquanten selfs 's' konings peper
vaartuijgen gevaar lopen, om door
gem: zee schuijmers tewerden
gespolieert. —.
alle"
NL-HaNA_1.04.02_8284_0065.xml,"55.
„
Van Palembang onder dato 28:' feb: 1751.
alle welke dergelijke gedoente
van voorsz: meershoek den raad
ten uijttersten suspect, entrouw„
„loos is te vooren gekomen even
als of door sekere verstandhouding
tusschen hem en gem: alang (uijt
Eijgen belang voortgevloeijt het
voorsz: besluijt van dese vergade„
„ring door denselven, in maniere
voorsz: moedwillig en onder pre„
text van ziekte zijn /: waar van
Egter bij zijn brieff van den 22:'
laastleden geen blijk gevonden
werd:/ was verijdelt, en aange„
„sien voorseijde meershoek, om„
trend het weeren der sluijk handel
almede geen voordelige gedagten
meriteerd, en al tenaauw met
desen"
NL-HaNA_1.04.02_8284_0066.xml,"Van Macassar onder dato 28:' feb: 1751.
desen landaart verbonden schijnt so
is na rijpe overweging niet unarni„
„me stemmen geresolveert, den selven
wegens zijn disobedientie en van de
voir bij zijn terug komst uijt de
oost, als een gevaarlijk subject
binnen dese logie te doen arres„
teerde, om dus vervolgens per naeste
komende gelegentheijd, nevens sijne
verantwoording met afgesz: gagie
na de hoofdplaats versonden tewer„
den ter dispositie van haar hoog
Edelheedens de hooge Jndiasche re„
„geering. —.
wijders is met Eenparigheijd van
stermen goedgevonden, in stede van
voorseijde meershoek op approbatie
van welgem: hoog Ed=le Jndiasche
regeering"
NL-HaNA_1.04.02_8284_0067.xml,"57.
Van Palembang onder dato 28:' Feb: 1757.
regeering wederom provisinoneel tot
stuurman op de barcq de leeuw aan„
testellen den quartiermeester / en
gesagvoerder van 's Comp:s kruijs pont„
„Chialang de nepthunis :/ harmanus
plaat als zijnde een vigelentver„
„soon, en tot dien dienst ten vollen
bequaam /:onderstond:/ aldus gedaan
en Geresolveert, in't nederlands
Comptoir palembang dato voorsz:
/: was geteekend:/ G: Pan, A: A:
van laar, A: pontkaas, P:
Chevijn, W: welborn J:s verschra„
gen Jochem meijer, en een kruijs
waarom gesz: stond gesteld bij Chris„
toffel winkelaar /:onderstond:/
accordeert /:was geteekend:/ A:
A: v: laar.
batavia
-"
NL-HaNA_1.04.02_8284_0068.xml,"Van Palembang den 28„' feb: 1751.
Batavia
Aan zijn Edelheijt, den hoog Edelen
Gestr: groot agtb: heere Jacob
Mossel Gouverneur generaal
benevens de verdere Edele agtb:
heeren raden van nederlands
India
Hoog Edele Gestr:
Groot agtb: Erntfes„
te manshafte, wel
wijse, voorsienige
en seer genereuse
heere en heeren
onderwijle vertrekken thans onder
het geleijde deses van hier Costij
waards 's konings E6. eerste waar
tuijgen
E."
NL-HaNA_1.04.02_8284_0069.xml,"x
Van Palembang den 20:' feeb: 1751.
tuijgen met een quantiteijt van 3440.
picols baencaas thin en 1300.
picols peper, als namentlijk
p:r Chialoup gev:t bij kinge bij satjo diprana 675: pic:s khin en 1000p is papen
_. o „ „ Juragan Jammeljoedin 375. „ „
„
_. o Commering 170. „ „ „ 300. „ „
_. o „ „
_
„
„ roehoe „ „ _. o boedin 950. „ „
_ o „ „ _:o toelejo
600. „ „
„
„ _. o „ „ khemaas soedin
670. „ „
staande dese kieltjes in't kort
van meer andere gevolgd tewer„
„den, na welke schuldpligtige
bedeeling dese besluijte, en met
diepschuldig respect verblijve /onder„
stond:/ hoog Edele, gesz: groot
agtbb: Erntfeste manhafte, wel
wijse, voorsienige en seer Genereuse
heere en heeren /:Lager:/ VE: hoog
Ed„e
ƒ"
NL-HaNA_1.04.02_8284_0070.xml,"Ed=e groot agtb: Gantsch Gehoor„
„same en onderdanige dienaren
was geteekend:/ G: Pan en A.
A. van laar /in margine:/
palembang den laasten feb:
1751. /:onderstond:/ accordeert
/: was geteekend:/ A: A: van laar
Batavia
Aan zijn Edelheijt den hoog Edele
Groot Agtb: heere Iacob Mossel
Gouverneur Generaal van neder„
lands India. —.
Titul
hebbe met seer veel leetwesen
En bittere ziels smerte bij de Jongst
ontfangene Comp:s brief vernomen, het
Van Palembang den 28:' feb: 1751.
ongenoegen
d"
NL-HaNA_1.04.02_8284_0071.xml,"61.
Van Palembang den 28:' feb: 1751.
ongenoegen van uw hoog Ed=le groot
agtb: wegens mijn gedrag ten opsigte
van desen koning, waar ik in
desen soogeluckig VE: hoog Ed=le
groot agtb: met diepe eerbiedigheijt
te mogen overtuijgen, dat geduuren„
„de mijn aanwesen alhier omtrent
dien vorst alle bedenkelijke min„
„saemheijd heb betragt en nooijt
Eenig verschil met denselven heb ge„
had, dan eenelijk over het grof en
groot negligeeren der Contracten tot
nadeel van mijne heeren en mees„
ters, nog dat nooijt mijns weetens
jefts onbehoorlijks omtrend zijn
hoogheijd heb gepleegd of de minste
billijke reden tot klagen aan den
selven heb gegeven, en dat bij
aldien"
NL-HaNA_1.04.02_8284_0072.xml,"Van Palembang den 28:' feeb: 1751.
aldien wat minder ijver omtrend
het waere belang van dE: Comp:
had betoond, en sulx niet als een
dierbaar pand had beoogt, den
zulthaan nooijt sodanige beschul„
„diginge tegen den ondergeteeken„
„de soude hebben g' inventeerd,
want moetende den selven / met
wien men thans in een volkomen
vriendschap heeft:/ deser dagen
selfs bekennen bevoorens in desen
door zijn hoff grooten /: den tormon„
„gom soera mengala principaal
daar onder begreepen :/ grootelijx
tezijn misleijd, mitsdien deselve
dagelijx door elderhand gepracti„
„seerde voorwenselen hem tegenden
ondergeteekende het puur van
haet
„"
NL-HaNA_1.04.02_8284_0073.xml,"63.
Van Palembang den 28:' Feb: 1751.
hoet en tweedragt hebben weeten
inte boesemen, om welke redenen
hunne persoonen thans ook in
geen zaken /: dese logie be
„
„treffende :/ mogen werden gebruijkt
bidde dierhalven uE: hoog Edele
Groot agtb: / dien mijn tot hier
toe geholpen en ondersteunt hebt
En naest god mijn eenigste toe
verlaat in dese Jndiasche gewes„
ten zijt:/ desselfs misvoegen
omtrend den ondergeteekende in
Een vaderlijke goedgunstigheijd
tewillen veranderen, en teffens
goediglijk versekert zijn, dat in
allen deelen na mijn uijtterste
vermogen desselfs hoog g'eerde
wille schuldpligtig sal werden
volbragt. —.
terwijl"
NL-HaNA_1.04.02_8284_0074.xml,"Van Palembang den 28:' feb: 1751.
terwijl intusschen alverder
de vrijmoedigheijt neme VE: hoog
EEdele groot agtb: op het elder de„
moedigste te smeken, om tegen het
uijt eijnde van de maand Junij van
hier te moge werden verlost—.
In welke hope /: mitsg:s dat alle
mijne overige behandelingen bij VE:
hoog Edele groot agtb: een groot
gunstige approbatie zullen mogen
Erlangen:/ dese besluijtenen met diep
schuldige eerbied verblijve, /onder„
„gestrenge
stond:/ hoog Edele „ groot agtb: heere
en hoog waarde weldoender /lager:/
VE: hoog Edele groot agtb: oetmoedige
en diepschuldigen dienaar /was geteekend/
G: Pan /in margine:/ palembang
den 28:' feb: 1751. —.
batavia"
NL-HaNA_1.04.02_8284_0075.xml,"65
Van Palembang den 30:' april 1751.
batavia
Aam zijn Edelheijt, den hoog Edelen
Gestr: Groot agtb: heere Jacob
mossel Gouverneur Generaal
benevens de verdere Edele agtb:
heeren raden van nederlands
p
Jndia
Titul
't zedert onse Jongste Eerbiedige letteren
waar van de Copia hier nevens
legt:/ tot uE: hoog Edele Groot
agtb: zijn afgegaan heeft den
koning wederom 10. vaartuijgen
met peper en thin in gereetheijd ge„
bragt dewelke onder het geleijde
deses thans van hier na Costij ver„
trekken bestaande derselver ladingen
volgens hunne opgaaf in 3215. picols
peper.
6."
NL-HaNA_1.04.02_8284_0076.xml,"Van Palembang den 30:' april 1751.
peper en 6475 picols than teweten
per pantjall: gevoert bij kingebij dul gani pic:s peper 670. en pic:o thin 700.
„ Chialoup _:o „ hee d' mang zoeda wietjana. . - „. _:o 900.
_. _o „ Juragam diekara. . . . „ _:o 1100.
„
_o _ o „ _ o tjitra. . - - - „ — 1000.
„
_. . _o „ _. o Japan - - - - - „ _. o 700.
„ _. o _o „ _. o mastaro pic:s peper 500. „ _ o 550.
„ pantjall: _ o „ _:o kero - - „ _ o 670. „ _o 450.
_. o _o „ _. o jeloedin „ _o 325. „ _:. 225.
„ _. o _ „ _. dul gafor „ _o 650. „ _ o 450.
„ _. o _. „ _. o kanjon „ _ o 400. „ _:o 400.
waar mede de Eers hebbe met diep
schuldig respect teverblijven /:onder„
stond:/ hoog Edele Gestr: Groot agtb:
Erntfeste, manhafte wel wijse
voorsienige en seer Genereuse heere
en heeren /:lager:/ uE hoog Edele
Groot Agtb: gantsch gehoorsame en
onderdanige dienaren /:was geteekend:/
G: Poud, A. A van laar /in margine:/ palemb:
Jn"
NL-HaNA_1.04.02_8284_0077.xml,"67.
8
de
d' neptunus
Jn't nederl:s Comptoir den 30:' april 1751.
Register van
zoodanige papieren
als 'er van hier p:r
d' pantjallang d'
P:r d' pantjall: neptinnis naar bata„
„via werden verson„
„den geconsigneerd aan
zijn Edelheijd den hoog
Edelen Gestrengen
Groot agtbaren heere
Jacob mossel Gou„
verneur Generaal
ende Edele agtbaren
heerenn raden van
nederlands Jndia
N:o 1: origineele missive aan wel
gem: haar hoog Ed:s
Van Palembang den 30. ' april 1751.
door"
NL-HaNA_1.04.02_8284_0078.xml,"Van Palembang den 27„' maij 1751.
door de resid:t ten al„
hier onder huijdigen
datum gerigt.
N:o 2. twee Copia missive van en
aan als Even geda„
teerd 30:' april & 21:'
meij deses Iaars.
„ 3. Een verantwoording van
den stuurman abraham
meershoek annex
Een verklaring
4. rapport van g' Committeer„
„dens aan't opperhoofd
alhier overgegeven nopens
de gesteldheijd den van
hier na batavia ver„
soudene. peper
5. verklaring door g' Committ:s
nopens 't wegen den
peper alhier gepasseerd
No: 6.
d
."
NL-HaNA_1.04.02_8284_0079.xml,"Van Palembang den 27:' maij 1751.
N:o 6. memorie den versondene 's
konings peper &: thin
vaartuijgen
„ 7. naam rolle van zodanige
perzoonen als en p:r
voorm: kieltje over„
vaaren
„ 8. inventaris van voorm:
kieltje.
Palembang adij 27:' meij 1751.
/: was geteekend:/ A: A. van
laar. —
Batavia
Aan zijn Edelheijt, den hoog
Edelen Gest: Groot Agtb: heere
Jacob Mossel Gouverneur
Generaal benevens de verdere
Edele agtb: heeren raden van
nederlands India —.
Titul
dese
9."
NL-HaNA_1.04.02_8284_0080.xml,"Van Palembang den 21„' maij 1751.
Per's konings af
„gesanten den kee
mals rangen kar„
„kinge bij tanna
Joeda.
dese Eenelijk in alle Eer„
„te diwangsa en bied gerigt ten geleijde van 's
konings afgezonten, dewelke op heden
ter overvoering van zijn hoogheijts
brieff en geschenk aen de Comp:
voornemens zijn Costij waarts te
_
stevenen, voorte boven gem: schen„
kagie nog mede 300. picols ban„
„caes thin, na welke schuld
pligtige bedeeling de Eere hebben
„d
met diepschuldig respect te verblijven
/:onderstond:/ hoog Edele Gest: Gloot
agtb: Erntfeste manhafte wel
wijse voorsienige en seer Genereuse
heere en heeren /:lager:/ uE
hoog Ed: groot agtb: Gansch gehoor„
„same en onderdanige dienaren /was
geteekend:/ G:d pan en A: A: v:
laar /in margine:/ pallemb: Jn 't neder„
„lands Comptoir den 21:' meij A:o 1751.
/:onderstond:/ accordeert /geteekend A: A: v: laar
batavia"
NL-HaNA_1.04.02_8284_0081.xml,"71.
Van Palembang den 27:' maij 1751. —.
Per sComp:s kruijs
pantchiallang
neptienus.
Batavia
Aan zijn Edelheijt, den hoog Ed:
Groot agtb: heere Jacob mossel
Gouverneur Generaal benevens
de verdere Edele Agtb: heeren
raden van nederlands Jndia
Titul
vonden ons op den 12:' en 14:'
deser vereert met VE: hoog Edelheed:s
seer gevenereerde missive van den
17:' xber: en 20:' april J:o leden
met en beneffens dies bij lagen
Excepto sConings brieff ende ac„
tens der geenen die in qualiteijt
ua
En gagie zijn verhoogt blijve ook
teffens nog met verlangen te gemoed
sien de menschappen en lijf
Eijgenen bij voorsz: missive vermelt
dies
o."
NL-HaNA_1.04.02_8284_0082.xml,"Van Palembang den 27:' maij 1751.
dies Jnmiddels Eerbiedig ter be„
„andwoording treden en aenvangelijk
VE: hoog Ed: groot agtb: demoedig
bedanken voor de groot gunstige
maintenu ten onsen opsigte, soo
wegens het ergerlijk gedrag van den
Capiteijn luijtenants ruts als de daar
uijt geresulteerde misselijke behen„
„deling van desen Coning, mitsgaders
voor de goedertierne approbatie nopens
Eenige poincten onser behande„
„ging, terwijl alle overige bevelens
bij voorsz: missive vervat schuld
pligtig zullen werden geobser„
veert. —
wijders smert het de ondergete„
„kendens in hunne ziele dat sijn
hoogheijt /: daar men thans in so
Een goede over een koning leeft:/
alwederom heeft kunne goed vinden
VE:"
